id,question,option_a,option_b,option_c,option_d,correct_answer,question_type,question_level,topic,subject_domain,language,model_raw,prediction,is_correct
4c9eb651-704f-401f-a42c-008cea34635e,"Vidaryadi Gan siddha jal is used in -- Trushna,,",Vataj,Pittaj,Kafaj,Annaj,A,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**C: Kafaj**

Vidaryadi Gan siddha jal",C,False
2c0650ae-a71c-47b7-ab67-81207e79ba4a,Padma-kantaka vyadhi is concern with _________layer of Twacha.,Avabhasini,Shweta,Lohita,Vedini,A,MCQ,Medium,Ayurvedic Anatomy,Sharir (Anatomy & Physiology),en,"**D. Vedini**

**Explanation:**

Padma-kan",D,False
5991861c-083e-412c-b2f5-958a775c8765,Number of Hanavya danta is ---,5,10,20,24,B,MCQ,Easy,Kaumarbhritya,Kaumarbhritya & Pediatrics,en,"D: 24 

**Explanation:**

In Ayurveda, """,D,False
979cc24d-eed7-48c4-9d47-1b1152ba1d7f,The incidence of Hydatid disease is highest in,Northern India,Eastern India,Southern India,Western India,D,MCQ,Medium,Public Health,Swasthavritta & Public Health,en,"A

**Explanation:**

While Ayurveda doesn't directly address specific parasitic",A,False
1d835b82-0fa8-4cc0-925a-3d0ba68a89a8,Dravya mentioned in Laghu Panchamula and Kantak Panchamula is,Shalaparni,Prushniparni,Shatavari,Gokshur,B,MCQ,Medium,Dravyaguna Vigyan,Dravyaguna & Bhaishajya,en,"**A: Shalaparni**

**Explanation:**

* **La",A,False
29f1a303-8d99-469d-a8d4-a0426bfb7459,Innate immunity is provided by ….,Phagocytes,Antibodies,T-Lymphocytes,B-Lymphocytes,A,MCQ,Easy,Ayurvedic Pharmacology,Dravyaguna & Bhaishajya,en,"A: Phagocytes 

**Ayurvedic Perspective:**

While",A,True
5b2aeac0-d38c-4c19-8f32-4f8788c5482a,The number of Karan Dravya is,2,5,8,9,D,MCQ,Easy,Dravyaguna,Dravyaguna & Bhaishajya,en,"**C: 8**

In Ayurveda, there are eight Karan Dra",C,False
400ffc61-e1d8-4944-84b6-8a16fa976f59,"In Charak Samhita, Swa-anjali Pramaana of Rasa Dhatu as stated in Sharira Samkhya Shaarira in Charak samhita is ------------------------------------------------------------------------------------------------------------------- Anjali.",8,9,7,6,A,MCQ,Easy,Samhita & Basic Principles,Samhita & Siddhanta (Fundamentals),en,"**A: 8**

The Swa-anjali Pramaana",A,True
aa5f19ad-3a58-4fd8-8cfa-fb85412a0a63,The differential diagnosis for Kuchala poisoning is with………,acute gastroenteritis,tetanus,gullien barrie Syndrome,ventricular tachycardia,B,MCQ,Hard,Toxicology (Agada Tantra),Agad Tantra & Forensic Medicine,en,"A: acute gastroenteritis 

**Explanation:**

Kuchala (N",A,False
98710275-ddf0-45eb-baca-59326fd76b04,The Kruskal-Wallis test is the non-parametric alternative to the _________________.,ANOVA,t test,Z test,Chi-sq test,A,Fill in the blanks,Easy,Biostatistics in Ayurveda,Research & Statistics,en,"A: ANOVA 

The Kruskal-Wallis test is a non-",A,True
f5b89be5-5673-43de-9f66-48051b6ee9d7,Trauma to posterior pillar during tonsillectomy causes:,Trismus,Bleeding.,Infection.,Nasal regurgitation.,D,MCQ,Medium,Netraroga,"Shalakya Tantra (ENT, Eye, Dentistry)",en,"**A: Trismus**

**Ayurvedic Analysis:**

*",A,False
2728fee9-2f50-4e23-a49e-55032b203c46,According to Sushrutacharya 1st layer of twacha is _________,Lohita,Shweta,Avabhasini,Vedini,C,MCQ,Easy,Ayurvedic Anatomy,Sharir (Anatomy & Physiology),en,"C. Avabhasini 

**Explanation:**

According to Sush",C,True
9ebf02e4-cb05-47b9-871d-cf2a6959cae1,The PradhanaChikitsa of PakwaVranaShopha is ---------- as described in AshtanghridaySutrasthana.,सीवन,दारण,पाटन,एषण,A,MCQ,Medium,Samhita & Basic Principles,Samhita & Siddhanta (Fundamentals),en,"**D: एषण**

**Explanation:**

* **Pakwa",D,False
dcf5beb3-40b6-4bbd-9666-e8c4485423c0,Fallopian tube patency is checked by ......................,Hysterosalpingography,Colposcopy,USG,X ray,A,MCQ,Easy,Gynecology,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,"A. Hysterosalpingography 

**Ayurvedic Perspective:**",A,True
6be52ac6-53ad-409e-b668-b5674802862a,Extensive Surgery can be cause of,Sinositis,Chronic Rhinitis,Atrophic rhinitis,None of the above,C,MCQ,Medium,Netraroga,"Shalakya Tantra (ENT, Eye, Dentistry)",en,"**C: Atrophic rhinitis**

**Explanation:**

According to",C,True
93e56023-18ad-4b6c-af42-077fc77aa96e,‘Kledavidhruti’ is the function of……,Mutra,Purish,Sweda,Khamala,C,MCQ,Easy,Ayurvedic Physiology,Sharir (Anatomy & Physiology),en,"**A: Mutra**

**Explanation:**

* **Kled",A,False
5dc3e9f7-022f-46b7-a91b-402e5aa9e440,Conversion of antigen into harmless insoluble matter by antibodies is ...,Agglutination,Opsonisation,Neutralisation,Activation,C,MCQ,Easy,Immunology,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"C: Neutralisation 

**Ayurvedic Perspective:**

While Ayurveda",C,True
c20f917b-f3c4-47c6-8aae-49e603d71247,Nabhinala kartana should be done at 8 angulas. This is said by,Charaka,Vagbhata,Sushruta,A and C,D,MCQ,Medium,Kaumarbhritya,Kaumarbhritya & Pediatrics,en,"**C: Sushruta**

Nabhi (navel) is a",C,False
6fe918ad-d434-4fed-a6a6-60c32eb48a31,What is the total number of Prana?,10,11,12,13,B,MCQ,Easy,Srotas,Samhita & Siddhanta (Fundamentals),en,"**C: 12**

In Ayurveda, there are **1",C,False
091ff431-acd2-438a-b1f3-405247661163,Fatal dose of dhatura seeds is ... ... ...,1-2,10-20,50-100,500-600,B,MCQ,Hard,Visha Vigyan,Agad Tantra & Forensic Medicine,en,"**A: 1-2**

Dhatura seeds are highly",A,False
77ca6cbe-f360-433b-8597-4c85c5ae7195,Definition of anemia in term baby is ...,Venous HB<13gm%,Venous HB<16gm%,Venous HB<15gm%,Venous HB<18gm%,A,MCQ,Easy,Kaumarbhritya,Kaumarbhritya & Pediatrics,en,"**C: Venous HB<15gm%**

**Ay",C,False
c89c235a-4059-4015-951b-6d2a126cfcd3,Adenoids is situated at ..............,Oropharynx,Nasopharynx,Laryngopharynx,Larynx,B,MCQ,Easy,Ayurvedic Anatomy,Sharir (Anatomy & Physiology),en,"B. Nasopharynx 

**Ayurvedic Perspective:**

While",B,True
464de28c-2485-48c0-8140-3789d16f5343,National Lepsosy eradication program has been in operation since _____.,1947,1913,1983,1971,C,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"C. 1983 

While Ayurveda focuses on holistic well",C,True
c51cbd07-cc03-452d-bb7c-6cf886637317,The first and foremost nighantu for Dravyaguna,DhanvantariNighantu,MadanpalNighantu,Raj Nighantu,KaidaevNighantu,A,MCQ,Easy,Dravyaguna Vigyan,Dravyaguna & Bhaishajya,en,"A: DhanvantariNighantu 

**Explanation:**

D",A,True
6846c0b9-76d2-462a-8ab9-248e2780d9f3,"Capillary Haemangiomas on the nape of neck and forehead that are seen in
the first week of life are called as _____",Milia,Erythema Toxicum,Mongolian Spots,Stork Bites,D,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**D: Stork Bites**

**Ayurvedic Analysis:**

While",D,True
c721850d-0753-4800-894f-981dfd431b39,The body organ which is vitiated in Phakka vyadhi is --------,Asthi,Grahani,Amashaya,Mamsa,B,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**B: Grahani**

**Explanation:**

* **Phak",B,True
b42a7138-f803-4e53-a0d7-5ebf378dabf0,Ushnashruta is lakshan of ……….abhishyand,Vataj,Pittaj,Kaphaj,Raktaj,B,MCQ,Easy,Dravyaguna,Dravyaguna & Bhaishajya,en,"**B: Pittaj**

**Explanation:**

* **Ush",B,True
44fd16cd-3268-40a2-8a7b-bb50b93d519e,According to Dalhan 1 Matra =,19/60,9/60,29/60,39/60,D,MCQ,Easy,Panchakarma,Panchakarma & Rasayana,en,"A: 19/60 

**Explanation:**

In",A,False
187cbab8-866a-4b53-bb3c-6aafec4eef2e,Consent of guardian before surgical intervention in the treatment of Mudhagarbha is advised by .-----------------------------------------------------------------------------------------------------------------------------------------------------------------,Indutika,Yogratnakar,Charak,Kashyap,A,MCQ,Medium,Prasutitantra,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,"**Answer: C**

**Explanation:**

* **Mudhagar",C,False
8d0e64ae-5687-459d-80dd-068ddabd6992,A) Lesser curvature B) Greater curvature C) Cardiac region of stomach D) A & B,Lesser curvature,Greater curvature,Cardiac region of stomach,A & B,D,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"D) A & B 

**Explanation:**

In Ayurveda, the",D,True
fe80a0a6-56c0-42c9-89f1-eafcca590ec7,Surgical management of prolapse is required if prolapse is,Symptomatic,Non symptomatic,First degree,Non of the above,A,MCQ,Easy,Gynecology,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,"A. Symptomatic 

**Ayurvedic Perspective:**

In",A,True
f95d0c09-b64b-4536-847f-e9e2f987f242,"As per Kashyap Samhita, stanya pravartan in sutika is on -- -------- day.",3rd & 4th,10th & 12th,2nd,9th,C,MCQ,Easy,Prasutitantra,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,"**D: 9th**

**Explanation:**

According to Kash",D,False
1702654d-9c8a-421b-85b4-637b816a106f,Commonest manifestation of Grawitz's tumour in male A) Secondary deposits B) Pathological fracture C) Hematuria D) Rapidly developing varicocele,Secondary deposits,Pathological fracture,Hematuria,Rapidly developing varicocele,D,MCQ,Hard,Oncology,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**C) Hematuria**

**Ayurvedic Analysis:**",C,False
f643bd11-f74e-4dac-8905-b5714e4b1e30,"""Doshavege ch vigate suptavata pratibaddhate "" describes the ...?",Unmada,Apasmara,Madatyaya,All the above,B,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**D. All the above**

**Explanation:**

The Sanskrit phrase",D,False
5180d20b-ddad-4dd7-9c9f-db61cc8f5c16,Match List I with List II : (According to Sushruta) (A) Jalauka Avacharana (B) Prachchhana Karma (C) Siravedhana (D) Shringa - Alabu Prayoga with (I) Tvacha Sthitha Rakta Dushti (II) Angavyapaka Rakta Dushti (III) Pindita Rakta Dushti (IV) Avagadha Rakta Dushti,"(A)-(IV), (B)-(III), (C)-(II), (D)-(II), (D)-(I)","(A)-(III), (B)-(IV), (C)-(II), (D)-(II), (D)-(I)","(A)-(II), (B)-(I), (C)-(IV), (D)-(III)","(A)-(III), (B)-(I), (C)-(I), (C)-(IV), (D)-(II)",C,Match the column,Hard,Shalya,Shalya Tantra (Surgery),en,"**Answer: D**

**Explanation:**

Here's the breakdown",D,False
d5c64871-2a66-4e3d-9d3d-6d7fdc6e94f6,According to Charakacharya there are------------ of Kas Vyadhi,2,3,1,5,D,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**B: 3**

According to Charakacharya, there",B,False
2a77c4a3-e370-4c48-a5b3-911f3a372b27,"All of the following are the signs of Hydrocephalus, except _____",Macewen Sign,Sunset Sign,Babinski Sign,Murphy sign,D,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"D. Murphy sign 

**Explanation:**

* **Hydrocephalus**",D,True
a21d7121-8c8d-4666-b653-9b133e430c8f,The chikitsa adopted in Annavaha sroto dusti vikara's is----------,Vamana,Virechana,Nasya,Ama dosha,D,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**A: Vamana**

**Explanation:**

* **Anna",A,False
df95cc7d-1fe7-4b95-8725-ecd9ba0b54a4,"In Charak Samhita, total number of Rasa Samyoga are ---------------- in number.",57,63,15,72,A,Fill in the blanks,Easy,Dravyaguna,Dravyaguna & Bhaishajya,en,"**B: 63**

In Charak Samhita, there",B,False
86ec7e80-0a49-40b6-b974-583c82aa3b39,--------- Samprapti is implicit variation of properties of Doshas.,Samkhya,Vikalpa,Balakaal,Vidhi,B,MCQ,Medium,Samhita & Basic Principles,Samhita & Siddhanta (Fundamentals),en,"**B: Vikalpa**

**Explanation:**

* **Vikalpa",B,True
a71cc8c1-e7e2-46b8-85ac-b26c0af21d64,Trisomy 18 is another name of…….,Down Syndrome,Edward Syndrome,Turner’s Syndrome,Patau’s Syndrome,B,MCQ,Easy,Genetics in Ayurveda,Sharir (Anatomy & Physiology),en,"**B** Edward Syndrome 

**Explanation:**

While Ayurveda doesn'",B,True
f055b2a4-0228-4223-bfde-3c54f6491512,According to Sushrutacharya ‘Vrushana’ is made from prasad ansha of ……,"Mamsa, Meda, Shukra, Rakta","Mamsa, Meda, Majja, Shukra","Mamsa, Meda, Kapha, Rakta","Mamsa, Meda, Shukra, Kapha",C,MCQ,Medium,Ayurvedic Anatomy,Sharir (Anatomy & Physiology),en,"**B: Mamsa, Meda, Majja, Shukra**",B,False
771fbebe-499d-44da-8ca7-938674986774,Vitamin k is formed in -,Liver,Kidney,Stomach,Large intestine,D,MCQ,Easy,Vitamin,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"D. Large intestine 

**Ayurvedic Perspective:**

While Ayurveda",D,True
f8a792f8-6fb9-4666-9add-dac1ffd0fece,Ovulation occurs on the ---- day of 28 days cycle,14th,13th,16th,9th,A,MCQ,Easy,Physiology,Sharir (Anatomy & Physiology),en,"A: 14th 

**Ayurvedic Perspective:**",A,True
a00bc9eb-6189-4979-90ba-87d2b65eade3,Repeated episode of the demylination in ......... May result in clinically thickening of the nerve,Cerebral palsy,Lumber spondylysis,Cervical spondylysis,Peripheral neuropathy,D,MCQ,Hard,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"D. Peripheral neuropathy 

**Ayurvedic Analysis:**

* **",D,True
a192c4e6-0a79-4f84-8aed-9f3d8349314b,Vidalpadak is dose of churna for ...... Virechan,Vaman,Basti,Nasya,Virechan,A,MCQ,Easy,Panchakarma,Panchakarma & Rasayana,en,"D. Virechan 

**Explanation:**

* **Vidalpad",D,False
284c6295-7829-4aad-8303-395af40a6a84,Path of intellectual analysis,Rajyoga,Bhaktiyoga,Dynanayoga,Hathayoga,C,MCQ,Easy,Yoga & Naturopathy,Yoga & Psychology,en,"C. 

**Explanation:**

* **Jnana Yoga** (",C,True
4be48cbc-012b-402f-8ccf-d184f7d35dc4,Majjavaha strotodushti ______ rasa are preffered in chikitsa.,"Madhura,tikta","Madhura,amla","Tikta ,katu","Madhura ,kashay",A,MCQ,Medium,Dravyaguna,Dravyaguna & Bhaishajya,en,"**D: Madhura ,kashay**

**Explanation:**",D,False
e160c562-b3d7-47c2-bd07-ea978b9d9141,According Acharya Sharangdhar Uttam Matra of Niruh Basti is.....,1 ¼ Prastha,1Prashtha,2Prastha,3Prastha,A,MCQ,Easy,Panchakarma,Panchakarma & Rasayana,en,"**A: 1 ¼ Prastha**

According to Acharya Sharang",A,True
e930d071-13b7-4f63-84f5-339407a73b74,"The Births, Deaths and Marriages Registration Act was passed by the Government of India in the year:",1872,1975,1873,1985,A,MCQ,Easy,Public Health,Swasthavritta & Public Health,en,This question is not related to Ayurveda. Ayurveda is a system of traditional Indian,A,True
c5211380-ecf0-4e30-bad3-53b780d1bdb6,Total chapter in KashyapaSamhita is --------------------------.,120,200,160,80,B,Fill in the blanks,Easy,Ayurvedic Literature,Ayurvedic Literature & History,en,"**C: 160** 

The Kashyapa Sam",C,False
b0f8b4d4-c81a-45b0-b89e-f4b9b79ddfe4,"In Sushruta, --------------- is NOT stated as Vrana-Vastu.",Koshtha,Marma,Sandhi,Rakta,A,MCQ,Medium,Samhita & Basic Principles,Samhita & Siddhanta (Fundamentals),en,"**D: Rakta**

**Explanation:**

In Ayurveda, V",D,False
72ffa1f1-673f-4bb1-9b55-ed7501d1e285,“Simian crease” is a clinical feature of,Diptheria,Pertusis,Tetanus,Down’s,D,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"D: Down’s 

**Ayurvedic Perspective:**

While",D,True
444e09d9-6bcb-4621-84c2-e23283f389a4,"In Charak Samhita , ‘Yogaraj Rasayana’ is mentioned in ………. Adhyaya.",Rajayakshma Chikitsa,Pandu Chikitsa,Kasa Chikitsa,Udara Chikitsa,B,MCQ,Medium,Rasa Shastra,Dravyaguna & Bhaishajya,en,"**A: Rajayakshma Chikitsa**

**Explanation:**",A,False
a289fe5f-213e-480b-8beb-6382faf45c61,TYPES OF MARMAS A) 4 B) 5 C) 6 D) 7,4,5,6,7,B,MCQ,Easy,Marma Shastra,Sharir (Anatomy & Physiology),en,"A) 4 

There are **4** main types of Mar",A,False
748fb697-fb08-4701-b867-dc9903183200,Postal envelop shaped crystals in the urine are the features of poisoning from,Carbolic acid,Oxalic acid,Nitric acid,Sulphuric acid,B,MCQ,Medium,Visha Vigyan,Agad Tantra & Forensic Medicine,en,"B. Oxalic acid 

**Ayurvedic Perspective:**

While",B,True
bdd95528-8d11-4e6b-94d6-305ebe302a7c,Serum B-hCG is increases more than normal in_,I.U.D,Vesicular mole,I.U.G.R,Ectopic pregnancy,B,MCQ,Medium,Gynecology,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,"**B**

**Ayurvedic Analysis:**

While Ayurveda doesn'",B,True
266bcc83-500f-4836-a86f-6fb305dbf060,Vardhaman prayoga of following formulation is recommended in Chakradatta,Rasa parpati,Shweta parpati,Amalaki Rasayan,None of these,B,MCQ,Medium,Rasashastra,Dravyaguna & Bhaishajya,en,"**A: Rasa parpati**

**Explanation:**

* **V",A,False
1321a8dd-d22d-46a3-91da-3b82b3652099,_______is benign neoplasm of the chorionic villi.,Chorionic cleavage,Hydatiform mole,Chorionic membranes,Blighted ovum,B,MCQ,Easy,Dravyaguna,Dravyaguna & Bhaishajya,en,"B. Hydatiform mole 

**Ayurvedic Perspective:**",B,True
a8ddbb87-bcef-4613-b7fc-36e2f5abbe7b,The commonest opportunistic infection associated with HIV in India is,Cryptosporidiosis,Herpes simplex,Tuberculosis,Pneumocystis pneumonia,C,MCQ,Easy,Public Health,Swasthavritta & Public Health,en,"C: Tuberculosis 

**Ayurvedic Perspective:**

While Ayurveda doesn",C,True
4e6fef03-726b-4c47-9399-390d2ae52abd,......... is a autosomal recessive disorder having error of copper metabolism.,Klienfilter's syndrome,Dawn's syndrome,Wilson's disease,Pot's disease,C,MCQ,Easy,Visha Vigyan,Agad Tantra & Forensic Medicine,en,"C. Wilson's disease 

**Ayurvedic Perspective:**",C,True
7d569f0e-9fdf-4f50-812a-7557ea8994d6,‘ N shodhyati yat doshan saman na udiryati aapi ‘ the definition is for ?,Shodhan,Shaman,Pachan,Dipan,B,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**B: Shaman**

**Explanation:**

The Sanskrit phrase ""N",B,True
317f9c18-6139-471f-9811-e487e6937692,Risk of labour increases with the labour onwards.,1st,2nd,3rd,5th,D,MCQ,Easy,Obstetrics,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,"**C: 3rd**

According to Ayurveda, the risk of",C,False
8015157e-0b0d-48a5-88f7-e1f4d69dafe8,Phyllotaxy of Alstonia scholaris is,Whorl,Opposite,Alternate,Decussate,A,MCQ,Easy,Dravyaguna Vigyan,Dravyaguna & Bhaishajya,en,"C: Alternate 

**Explanation:**

While Ayurveda doesn't directly",C,False
7f136630-6cc4-4764-aad9-a547b050a7bd,Types of vandhya according to Charaka?,6,5,4,2,D,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"A: 6 

Charaka Samhita, a foundational text in",A,False
3f619896-65b2-42b2-ac5c-7472ea4a9735,Which one of the following is not included in kashaya yoni,Madhura,Amla,Lavana,Kashaya,C,MCQ,Easy,Samhita & Siddhanta,Samhita & Siddhanta (Fundamentals),en,"**C: Lavana**

**Explanation:**

Kashaya Rasa",C,True
8acee5b5-704f-4704-bdfd-c60463e0d044,Linum usitatissimum Linn. is scientific name of,Taruni,Bakul,Japa,Atasi,D,MCQ,Easy,Dravyaguna Vigyan,Dravyaguna & Bhaishajya,en,"**D: Atasi**

**Explanation:**

* **Linum",D,True
f63c892b-0d89-4134-a41e-2f8d6e4fa251,Disulfiram is useful in .............dependence.,Alcohol,Heroin,Cocaine,Cannabis,A,MCQ,Easy,Ayurvedic Pharmacology,Dravyaguna & Bhaishajya,en,"A. Alcohol 

**Ayurvedic Perspective:**

While Ayurveda doesn",A,True
74f4e32e-bd68-4335-b794-29f65d1bf895,Which process is used to alter the quality of substances and detoxification of plant drugs?,Maran,Nirvap,Shodhan,Bhavna,C,MCQ,Easy,Dravyaguna Vigyan,Dravyaguna & Bhaishajya,en,"**C: Shodhan**

**Explanation:**

* **Shodhan",C,True
8fb5a4fe-76c1-4203-a0e2-47e0a209a29e,Ideal investigation for cholelithisis is ……..,ECG,EEG,USG,None of these,C,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"C. 

**Explanation:**

From an Ayurvedic perspective, chole",C,True
72595193-ed2c-4361-a24f-c6b5ea8324f4,Aswapna is Upadrava of-----------------,Vatarakta,Urustambha,Gulma,Dandak,A,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**D: Dandak**

**Explanation:**

* **Aswap",D,False
ad3fac57-4701-4faf-bc95-1905af1bf3c1,Ushnashruta is lakshan of ................... abhishyand,Vataj,Pittaj,Kaphaj,Raktaj,B,MCQ,Easy,Netraroga,"Shalakya Tantra (ENT, Eye, Dentistry)",en,"**B: Pittaj**

**Explanation:**

* **Ush",B,True
488e571f-c45e-41c4-8d22-55f2ecc312f1,Munidruma is the synonym of,Tulasi,Talishpatra,Agastya,Khadira,C,MCQ,Easy,Dravyaguna,Dravyaguna & Bhaishajya,en,"**B: Talishpatra**

Munidruma is a synonym for",B,False
d790c8b8-04ec-4901-964f-ee6dedcb9a17,A surgically planned incision on the perineum and posterior vaginal wall during the 2nd stage of labour is known as.,Perineorrhaphy,Perineoplasty,Episiotomy,Vaginoplasty,C,MCQ,Easy,Obstetrics,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,"C. Episiotomy 

**Ayurvedic Perspective:**

While",C,True
9ec1ed5b-f70f-4f51-9bcf-dc8ec211d874,The Praman of Avbhasini layer of twacha is _________ of brihi pramana,1/12,1/14,1/16,1/18,D,Fill in the blanks,Medium,Ayurvedic Anatomy,Sharir (Anatomy & Physiology),en,"**C: 1/16**

The Avbhasini",C,False
